date,store_id,sku_id,category,region,store_tier,base_price,promo_price,is_promotional_flag,discount_pct,display_location_type,units_sold,true_demand,inventory_on_hand,is_weekend,is_salary_day,is_holiday,revenue,base_margin_pct,realized_margin_pct,profit
2023-11-24,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,18,19,83,0,0,0,1727.46,0.197,0.197,340.31
2023-11-24,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,52,56,137,0,0,0,7404.8,0.233,0.233,1725.32
2023-11-24,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,,90,90,205,0,0,0,2350.8,0.331,0.181,425.49
2023-11-25,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,44,46,80,1,0,0,7252.96,0.173,0.173,1254.76
2023-11-25,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,48,50,214,1,0,0,11405.28,0.251,0.251,2862.73
2023-11-25,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,24,59,1,0,0,2207.31,0.197,0.197,434.84
2023-11-25,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,76,81,56,1,0,0,10822.4,0.233,0.233,2521.62
2023-11-25,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,,83,83,121,1,0,0,2167.96,0.331,0.181,392.4
2023-11-26,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,49,53,414,1,0,0,8077.16,0.173,0.173,1397.35
2023-11-26,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,64,66,523,1,0,0,15207.04,0.251,0.251,3816.97
2023-11-26,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,31,33,155,1,0,0,2975.07,0.197,0.197,586.09
2023-11-26,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,70,73,486,1,0,0,9968.0,0.233,0.233,2322.54
2023-11-26,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,Shelf-talker,117,117,352,1,0,0,3056.04,0.331,0.181,553.14
2023-11-27,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,39,42,372,0,0,0,6428.76,0.173,0.173,1112.18
2023-11-27,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,65,67,456,0,0,0,15444.65,0.251,0.251,3876.61
2023-11-27,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,17,18,137,0,0,0,1631.49,0.197,0.197,321.4
2023-11-27,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,61,65,421,0,0,0,8686.4,0.233,0.233,2023.93
2023-11-27,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,,70,70,282,0,0,0,1828.4,0.331,0.181,330.94
2023-11-28,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,54,56,317,0,1,0,8901.36,0.173,0.173,1539.94
2023-11-28,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,72,76,380,0,1,0,17107.92,0.251,0.251,4294.09
2023-11-28,S000,SKU017,Beverages,North,Metro,95.97,76.78,1,20.0,,45,45,92,0,1,0,3455.1,0.197,0.077,266.04
2023-11-28,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,60,64,357,0,1,0,8544.0,0.233,0.233,1990.75
2023-11-28,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,,120,120,162,0,1,0,3134.4,0.331,0.181,567.33
2023-11-29,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,31,32,284,0,1,0,5110.04,0.173,0.173,884.04
2023-11-29,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,59,62,318,0,1,0,14018.99,0.251,0.251,3518.77
2023-11-29,S000,SKU017,Beverages,North,Metro,95.97,76.78,1,20.0,Shelf-talker,46,46,45,0,1,0,3531.88,0.197,0.077,271.95
2023-11-29,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,57,60,297,0,1,0,8116.8,0.233,0.233,1891.21
2023-11-29,S000,SKU030,Beverages,North,Metro,34.82,26.12,1,25.0,Shelf-talker,58,58,104,0,1,0,1514.96,0.331,0.181,274.21
2023-11-30,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,59,61,223,0,1,0,9725.56,0.173,0.173,1682.52
2023-11-30,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,77,81,237,0,1,0,18295.97,0.251,0.251,4592.29
2023-11-30,S000,SKU017,Beverages,North,Metro,95.97,76.78,1,20.0,Floor-stack,45,54,0,0,1,0,3455.1,0.197,0.077,266.04
2023-11-30,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,71,75,222,0,1,0,10110.4,0.233,0.233,2355.72
2023-11-30,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,72,76,29,0,1,0,2507.04,0.331,0.331,829.83
2023-12-01,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,47,47,176,0,1,0,7747.48,0.173,0.173,1340.31
2023-12-01,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,50,50,187,0,1,0,11880.5,0.251,0.251,2982.01
2023-12-01,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,0,20,0,0,1,0,0.0,0.197,0.197,0.0
2023-12-01,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,65,65,157,0,1,0,9256.0,0.233,0.233,2156.65
2023-12-01,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,29,57,0,0,1,0,1009.78,0.331,0.331,334.24
2023-12-02,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,79,79,97,1,1,0,13022.36,0.173,0.173,2252.87
2023-12-02,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,65,65,122,1,1,0,15444.65,0.251,0.251,3876.61
2023-12-02,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,0,35,0,1,1,0,0.0,0.197,0.197,0.0
2023-12-02,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,109,109,48,1,1,0,15521.6,0.233,0.233,3616.53
2023-12-02,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,0,52,0,1,1,0,0.0,0.331,0.331,0.0
2023-12-03,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,52,52,407,1,0,0,8571.68,0.173,0.173,1482.9
2023-12-03,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,92,92,513,1,0,0,21860.12,0.251,0.251,5486.89
2023-12-03,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,24,24,116,1,0,0,2303.28,0.197,0.197,453.75
2023-12-03,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,76,76,361,1,0,0,10822.4,0.233,0.233,2521.62
2023-12-03,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,66,66,326,1,0,0,2298.12,0.331,0.331,760.68
2023-12-04,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,45,45,362,0,0,0,7417.8,0.173,0.173,1283.28
2023-12-04,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,61,61,452,0,0,0,14494.21,0.251,0.251,3638.05
2023-12-04,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,29,29,87,0,0,0,2783.13,0.197,0.197,548.28
2023-12-04,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,45,45,316,0,0,0,6408.0,0.233,0.233,1493.06
2023-12-04,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,53,53,273,0,0,0,1845.46,0.331,0.331,610.85
2023-12-05,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,61,61,301,0,0,0,10055.24,0.173,0.173,1739.56
2023-12-05,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,52,52,400,0,0,0,12355.72,0.251,0.251,3101.29
2023-12-05,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,21,21,66,0,0,0,2015.37,0.197,0.197,397.03
2023-12-05,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,54,54,262,0,0,0,7689.6,0.233,0.233,1791.68
2023-12-05,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,52,52,221,0,0,0,1810.64,0.331,0.331,599.32
2023-12-06,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,43,43,257,0,0,0,7088.12,0.173,0.173,1226.24
2023-12-06,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,54,54,346,0,0,0,12830.94,0.251,0.251,3220.57
2023-12-06,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,16,16,50,0,0,0,1535.52,0.197,0.197,302.5
2023-12-06,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,49,49,213,0,0,0,6977.6,0.233,0.233,1625.78
2023-12-06,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,66,66,156,0,0,0,2298.12,0.331,0.331,760.68
2023-12-07,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,56,56,202,0,0,0,9231.04,0.173,0.173,1596.97
2023-12-07,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,47,47,299,0,0,0,11167.67,0.251,0.251,2803.09
2023-12-07,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,19,19,31,0,0,0,1823.43,0.197,0.197,359.22
2023-12-07,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,72,72,141,0,0,0,10252.8,0.233,0.233,2388.9
2023-12-07,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,56,56,99,0,0,0,1949.92,0.331,0.331,645.42
2023-12-08,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,46,46,156,0,0,0,7582.64,0.173,0.173,1311.8
2023-12-08,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,58,58,241,0,0,0,13781.38,0.251,0.251,3459.13
2023-12-08,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,25,25,6,0,0,0,2399.25,0.197,0.197,472.65
2023-12-08,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,69,69,72,0,0,0,9825.6,0.233,0.233,2289.36
2023-12-08,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,60,60,39,0,0,0,2089.2,0.331,0.331,691.53
2023-12-09,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,59,61,95,1,0,0,9725.56,0.173,0.173,1682.52
2023-12-09,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,66,71,170,1,0,0,15682.26,0.251,0.251,3936.25
2023-12-09,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,6,25,0,1,0,0,575.82,0.197,0.197,113.44
2023-12-09,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,67,75,0,1,0,0,9540.8,0.233,0.233,2223.01
2023-12-09,S000,SKU030,Beverages,North,Metro,34.82,31.34,1,10.0,,39,92,0,1,0,0,1222.26,0.331,0.271,331.23
2023-12-10,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,56,58,337,1,0,0,9231.04,0.173,0.173,1596.97
2023-12-10,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,65,69,577,1,0,0,15444.65,0.251,0.251,3876.61
2023-12-10,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,24,25,105,1,0,0,2303.28,0.197,0.197,453.75
2023-12-10,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,74,79,308,1,0,0,10537.6,0.233,0.233,2455.26
2023-12-10,S000,SKU030,Beverages,North,Metro,34.82,31.34,1,10.0,Shelf-talker,104,104,315,1,0,0,3259.36,0.331,0.271,883.29
2023-12-11,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,51,53,284,0,0,0,8406.84,0.173,0.173,1454.38
2023-12-11,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,42,44,534,0,0,0,9979.62,0.251,0.251,2504.88
2023-12-11,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,23,82,0,0,0,2111.34,0.197,0.197,415.93
2023-12-11,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,55,59,248,0,0,0,7832.0,0.233,0.233,1824.86
2023-12-11,S000,SKU030,Beverages,North,Metro,34.82,31.34,1,10.0,Floor-stack,59,59,255,0,0,0,1849.06,0.331,0.271,501.1
2023-12-12,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,37,40,244,0,0,0,6099.08,0.173,0.173,1055.14
2023-12-12,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,55,58,476,0,0,0,13068.55,0.251,0.251,3280.21
2023-12-12,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,18,19,64,0,0,0,1727.46,0.197,0.197,340.31
2023-12-12,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,66,70,179,0,0,0,9398.4,0.233,0.233,2189.83
2023-12-12,S000,SKU030,Beverages,North,Metro,34.82,31.34,1,10.0,,81,81,175,0,0,0,2538.54,0.331,0.271,687.94
2023-12-13,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,35,37,207,0,0,0,5769.4,0.173,0.173,998.11
2023-12-13,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,48,50,426,0,0,0,11405.28,0.251,0.251,2862.73
2023-12-13,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,18,19,44,0,0,0,1727.46,0.197,0.197,340.31
2023-12-13,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,62,66,113,0,0,0,8828.8,0.233,0.233,2057.11
2023-12-13,S000,SKU030,Beverages,North,Metro,34.82,31.34,1,10.0,Shelf-talker,67,67,108,0,0,0,2099.78,0.331,0.271,569.04
2023-12-14,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,40,40,167,0,0,0,6593.6,0.173,0.173,1140.69
2023-12-14,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,45,45,381,0,0,0,10692.45,0.251,0.251,2683.8
2023-12-14,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,17,17,28,0,0,0,1631.49,0.197,0.197,321.4
2023-12-14,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,68,68,45,0,0,0,9683.2,0.233,0.233,2256.19
2023-12-14,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,65,65,43,0,0,0,2263.3,0.331,0.331,749.15
2023-12-15,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,46,46,120,0,0,0,7582.64,0.173,0.173,1311.8
2023-12-15,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,68,68,314,0,0,0,16157.48,0.251,0.251,4055.53
2023-12-15,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,2,0,0,0,2495.22,0.197,0.197,491.56
2023-12-15,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,45,58,0,0,0,0,6408.0,0.233,0.233,1493.06
2023-12-15,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,43,53,0,0,0,0,1497.26,0.331,0.331,495.59
2023-12-16,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,55,55,66,1,0,0,9066.2,0.173,0.173,1568.45
2023-12-16,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,96,96,218,1,0,0,22810.56,0.251,0.251,5725.45
2023-12-16,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,2,19,0,1,0,0,191.94,0.197,0.197,37.81
2023-12-16,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,0,67,0,1,0,0,0.0,0.233,0.233,0.0
2023-12-16,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,0,74,0,1,0,0,0.0,0.331,0.331,0.0
2023-12-17,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,64,64,357,1,0,0,10549.76,0.173,0.173,1825.11
2023-12-17,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,93,93,587,1,0,0,22097.73,0.251,0.251,5546.53
2023-12-17,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,118,1,0,0,2495.22,0.197,0.197,491.56
2023-12-17,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,84,84,370,1,0,0,11961.6,0.233,0.233,2787.05
2023-12-17,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,69,69,408,1,0,0,2402.58,0.331,0.331,795.25
2023-12-18,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,56,56,301,0,0,0,9231.04,0.173,0.173,1596.97
2023-12-18,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,61,61,525,0,0,0,14494.21,0.251,0.251,3638.05
2023-12-18,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,22,22,97,0,0,0,2111.34,0.197,0.197,415.93
2023-12-18,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,77,77,293,0,0,0,10964.8,0.233,0.233,2554.8
2023-12-18,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,70,70,339,0,0,0,2437.4,0.331,0.331,806.78
2023-12-19,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,38,38,263,0,0,0,6263.92,0.173,0.173,1083.66
2023-12-19,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,52,52,473,0,0,0,12355.72,0.251,0.251,3101.29
2023-12-19,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,20,20,77,0,0,0,1919.4,0.197,0.197,378.12
2023-12-19,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,72,72,221,0,0,0,10252.8,0.233,0.233,2388.9
2023-12-19,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,38,38,301,0,0,0,1323.16,0.331,0.331,437.97
2023-12-20,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,40,40,224,0,0,0,6593.6,0.173,0.173,1140.69
2023-12-20,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,54,54,418,0,0,0,12830.94,0.251,0.251,3220.57
2023-12-20,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,15,15,61,0,0,0,1439.55,0.197,0.197,283.59
2023-12-20,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,78,78,143,0,0,0,11107.2,0.233,0.233,2587.98
2023-12-20,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,52,52,249,0,0,0,1810.64,0.331,0.331,599.32
2023-12-21,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,34,34,190,0,0,0,5604.56,0.173,0.173,969.59
2023-12-21,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,59,59,359,0,0,0,14018.99,0.251,0.251,3518.77
2023-12-21,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,16,16,45,0,0,0,1535.52,0.197,0.197,302.5
2023-12-21,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,62,62,81,0,0,0,8828.8,0.233,0.233,2057.11
2023-12-21,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,44,44,206,0,0,0,1532.08,0.331,0.331,507.12
2023-12-22,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,62,62,128,0,0,0,10220.08,0.173,0.173,1768.07
2023-12-22,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,51,51,309,0,0,0,12118.11,0.251,0.251,3041.65
2023-12-22,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,22,23,0,0,0,2111.34,0.197,0.197,415.93
2023-12-22,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,50,50,31,0,0,0,7120.0,0.233,0.233,1658.96
2023-12-22,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,33,33,173,0,0,0,1149.06,0.331,0.331,380.34
2023-12-23,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,60,60,68,1,0,0,9890.4,0.173,0.173,1711.04
2023-12-23,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,85,85,223,1,0,0,20196.85,0.251,0.251,5069.41
2023-12-23,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,2,1,0,0,2015.37,0.197,0.197,397.03
2023-12-23,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,31,63,0,1,0,0,4414.4,0.233,0.233,1028.56
2023-12-23,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,54,54,119,1,0,0,1880.28,0.331,0.331,622.37
2023-12-24,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,79,79,335,1,0,1,13022.36,0.173,0.173,2252.87
2023-12-24,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,56,56,594,1,0,1,13306.16,0.251,0.251,3339.85
2023-12-24,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,20,20,119,1,0,1,1919.4,0.197,0.197,378.12
2023-12-24,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,121,121,324,1,0,1,17230.4,0.233,0.233,4014.68
2023-12-24,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,102,102,422,1,0,1,3551.64,0.331,0.331,1175.59
2023-12-25,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,35,35,301,0,0,0,5769.4,0.173,0.173,998.11
2023-12-25,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,52,52,542,0,0,0,12355.72,0.251,0.251,3101.29
2023-12-25,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,21,21,98,0,0,0,2015.37,0.197,0.197,397.03
2023-12-25,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,40,40,284,0,0,0,5696.0,0.233,0.233,1327.17
2023-12-25,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,52,52,369,0,0,0,1810.64,0.331,0.331,599.32
2023-12-26,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,End-cap,67,67,234,0,0,0,9940.12,0.173,0.1129999999999999,1123.23
2023-12-26,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,61,63,479,0,0,0,14494.21,0.251,0.251,3638.05
2023-12-26,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,16,17,81,0,0,0,1535.52,0.197,0.197,302.5
2023-12-26,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,73,77,207,0,0,0,10395.2,0.233,0.233,2422.08
2023-12-26,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,48,51,319,0,0,0,1671.36,0.331,0.331,553.22
2023-12-27,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,End-cap,73,73,161,0,0,0,10830.28,0.173,0.1129999999999999,1223.82
2023-12-27,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,45,47,432,0,0,0,10692.45,0.251,0.251,2683.8
2023-12-27,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,22,59,0,0,0,2015.37,0.197,0.197,397.03
2023-12-27,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,49,52,156,0,0,0,6977.6,0.233,0.233,1625.78
2023-12-27,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,56,60,259,0,0,0,1949.92,0.331,0.331,645.42
2023-12-28,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,,75,75,86,0,1,0,11127.0,0.173,0.1129999999999999,1257.35
2023-12-28,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,60,62,370,0,1,0,14256.6,0.251,0.251,3578.41
2023-12-28,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,23,36,0,1,0,2111.34,0.197,0.197,415.93
2023-12-28,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,91,96,60,0,1,0,12958.4,0.233,0.233,3019.31
2023-12-28,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,59,63,195,0,1,0,2054.38,0.331,0.331,680.0
2023-12-29,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,,86,94,0,0,1,0,12758.96,0.173,0.1129999999999999,1441.76
2023-12-29,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,68,72,298,0,1,0,16157.48,0.251,0.251,4055.53
2023-12-29,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,22,13,0,1,0,2015.37,0.197,0.197,397.03
2023-12-29,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,57,70,0,0,1,0,8116.8,0.233,0.233,1891.21
2023-12-29,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,65,69,126,0,1,0,2263.3,0.331,0.331,749.15
2023-12-30,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,Floor-stack,0,135,0,1,1,0,0.0,0.173,0.1129999999999999,0.0
2023-12-30,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,100,100,198,1,1,0,23761.0,0.251,0.251,5964.01
2023-12-30,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,13,29,0,1,1,0,1247.61,0.197,0.197,245.78
2023-12-30,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,0,98,0,1,1,0,0.0,0.233,0.233,0.0
2023-12-30,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,80,80,47,1,1,0,2785.6,0.331,0.331,922.03
2023-12-31,S000,SKU003,Beverages,North,Metro,164.84,148.36,1,10.0,,79,79,250,1,1,0,11720.44,0.173,0.1129999999999999,1324.41
2023-12-31,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,58,60,495,1,1,0,13781.38,0.251,0.251,3459.13
2023-12-31,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,22,23,148,1,1,0,2111.34,0.197,0.197,415.93
2023-12-31,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,119,123,349,1,1,0,16945.6,0.233,0.233,3948.32
2023-12-31,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,80,83,358,1,1,0,2785.6,0.331,0.331,922.03
2024-01-01,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,45,45,205,0,1,0,7417.8,0.173,0.173,1283.28
